"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"4205","ARG","GDP","TOT","MLN_USD","A",2007,657569.211,""
"4206","ARG","GDP","TOT","MLN_USD","A",2008,697557.859,""
"4207","ARG","GDP","TOT","MLN_USD","A",2009,661275.817,""
"4208","ARG","GDP","TOT","MLN_USD","A",2010,736718.361,""
"4209","ARG","GDP","TOT","MLN_USD","A",2011,797263.882,""
"4210","ARG","GDP","TOT","MLN_USD","A",2012,819697.902,""
"4211","ARG","GDP","TOT","MLN_USD","A",2013,849616,""
"4212","ARG","GDP","TOT","MLN_USD","A",2014,839896.688,""
"4213","ARG","GDP","TOT","MLN_USD","A",2015,867176.759,""
"4214","ARG","GDP","TOT","MLN_USD","A",2016,885227.529,""
"4215","ARG","GDP","TOT","MLN_USD","A",2017,1037824.307,""
"4216","ARG","GDP","TOT","MLN_USD","A",2018,1041835.393,""
"4217","ARG","GDP","TOT","MLN_USD","A",2019,1045205.887,""
"4218","ARG","GDP","TOT","USD_CAP","A",2004,12299.728803,""
"4219","ARG","GDP","TOT","USD_CAP","A",2005,13674.572695,""
"4220","ARG","GDP","TOT","USD_CAP","A",2006,15074.069861,""
"4221","ARG","GDP","TOT","USD_CAP","A",2007,16708.232833,""
"4222","ARG","GDP","TOT","USD_CAP","A",2008,17550.391451,""
"4223","ARG","GDP","TOT","USD_CAP","A",2009,16476.698479,""
"4224","ARG","GDP","TOT","USD_CAP","A",2010,18061.934358,""
"4225","ARG","GDP","TOT","USD_CAP","A",2011,19322.22713,""
"4226","ARG","GDP","TOT","USD_CAP","A",2012,19641.352863,""
"4227","ARG","GDP","TOT","USD_CAP","A",2013,20131.680421,""
"4228","ARG","GDP","TOT","USD_CAP","A",2014,19683.771502,""
"4229","ARG","GDP","TOT","USD_CAP","A",2015,20105.198994,""
"4230","ARG","GDP","TOT","USD_CAP","A",2016,20307.870053,""
"4231","ARG","GDP","TOT","USD_CAP","A",2017,23562.918839,""
"4232","ARG","GDP","TOT","USD_CAP","A",2018,23414.924229,""
"4233","ARG","GDP","TOT","USD_CAP","A",2019,23258.474498,""
"4234","CRI","GDP","TOT","MLN_USD","A",1991,17225.593,""
"4235","CRI","GDP","TOT","MLN_USD","A",1992,19245.156,""
"4236","CRI","GDP","TOT","MLN_USD","A",1993,21110.501,""
"4237","CRI","GDP","TOT","MLN_USD","A",1994,22538.086,""
"4238","CRI","GDP","TOT","MLN_USD","A",1995,23970.119,""
"4239","CRI","GDP","TOT","MLN_USD","A",1996,24699.364,""
"4240","CRI","GDP","TOT","MLN_USD","A",1997,26518.347,""
"4241","CRI","GDP","TOT","MLN_USD","A",1998,28681.659,""
"4242","CRI","GDP","TOT","MLN_USD","A",1999,30220.968,""
"4243","CRI","GDP","TOT","MLN_USD","A",2000,32084.564,""
"4244","CRI","GDP","TOT","MLN_USD","A",2001,33921.231,""
"4245","CRI","GDP","TOT","MLN_USD","A",2002,35611.118,""
"4246","CRI","GDP","TOT","MLN_USD","A",2003,37813.018,""
"4247","CRI","GDP","TOT","MLN_USD","A",2004,40514.992,""
"4248","CRI","GDP","TOT","MLN_USD","A",2005,43403.854,""
"4249","CRI","GDP","TOT","MLN_USD","A",2006,47971.068,""
"4250","CRI","GDP","TOT","MLN_USD","A",2007,53297.55,""
"4251","CRI","GDP","TOT","MLN_USD","A",2008,56911.82,""
"4252","CRI","GDP","TOT","MLN_USD","A",2009,56779.592,""
"4253","CRI","GDP","TOT","MLN_USD","A",2010,60553.221,""
"4254","CRI","GDP","TOT","MLN_USD","A",2011,64567.752,""
"4255","CRI","GDP","TOT","MLN_USD","A",2012,69073.803,""
"4256","CRI","GDP","TOT","MLN_USD","A",2013,73210.057,""
"4257","CRI","GDP","TOT","MLN_USD","A",2014,79269.13,""
"4258","CRI","GDP","TOT","MLN_USD","A",2015,85240.084,""
"4259","CRI","GDP","TOT","MLN_USD","A",2016,93454.856,""
"4260","CRI","GDP","TOT","MLN_USD","A",2017,100716.907,""
"4261","CRI","GDP","TOT","MLN_USD","A",2018,104960.285,"E"
"4262","CRI","GDP","TOT","MLN_USD","A",2019,109998.851,"E"
"4263","CRI","GDP","TOT","USD_CAP","A",1991,5557.82789,""
"4264","CRI","GDP","TOT","USD_CAP","A",1992,6073.686378,""
"4265","CRI","GDP","TOT","USD_CAP","A",1993,6518.413515,""
"4266","CRI","GDP","TOT","USD_CAP","A",1994,6760.64364,""
"4267","CRI","GDP","TOT","USD_CAP","A",1995,6986.959286,""
"4268","CRI","GDP","TOT","USD_CAP","A",1996,7021.197198,""
"4269","CRI","GDP","TOT","USD_CAP","A",1997,7346.205543,""
"4270","CRI","GDP","TOT","USD_CAP","A",1998,7757.412262,""
"4271","CRI","GDP","TOT","USD_CAP","A",1999,7980.035267,""
"4272","CRI","GDP","TOT","USD_CAP","A",2000,8290.944819,""
"4273","CRI","GDP","TOT","USD_CAP","A",2001,8581.04504,""
"4274","CRI","GDP","TOT","USD_CAP","A",2002,8850.95266,""
"4275","CRI","GDP","TOT","USD_CAP","A",2003,9263.621127,""
"4276","CRI","GDP","TOT","USD_CAP","A",2004,9768.125917,""
"4277","CRI","GDP","TOT","USD_CAP","A",2005,10299.326434,""
"4278","CRI","GDP","TOT","USD_CAP","A",2006,11205.664332,""
"4279","CRI","GDP","TOT","USD_CAP","A",2007,12278.747842,""
"4280","CRI","GDP","TOT","USD_CAP","A",2008,12926.352146,""
"4281","CRI","GDP","TOT","USD_CAP","A",2009,12701.994593,""
"4282","CRI","GDP","TOT","USD_CAP","A",2010,13318.135538,""
"4283","CRI","GDP","TOT","USD_CAP","A",2011,14068.154868,""
"4284","CRI","GDP","TOT","USD_CAP","A",2012,14852.929898,""
"4285","CRI","GDP","TOT","USD_CAP","A",2013,15542.368395,""
"4286","CRI","GDP","TOT","USD_CAP","A",2014,16615.974075,""
"4287","CRI","GDP","TOT","USD_CAP","A",2015,17649.314854,""
"4288","CRI","GDP","TOT","USD_CAP","A",2016,19119.336147,""
"4289","CRI","GDP","TOT","USD_CAP","A",2017,20368.230268,""
"4290","CRI","GDP","TOT","USD_CAP","A",2018,20988.161555,"E"
"4291","CRI","GDP","TOT","USD_CAP","A",2019,21759.381303,"E"
"4292","BGR","GDP","TOT","MLN_USD","A",1995,64930.23,""
"4293","BGR","GDP","TOT","MLN_USD","A",1996,57134.671,""
"4294","BGR","GDP","TOT","MLN_USD","A",1997,47781.371,""
"4295","BGR","GDP","TOT","MLN_USD","A",1998,51005.61,""
"4296","BGR","GDP","TOT","MLN_USD","A",1999,47685.735,""
"4297","BGR","GDP","TOT","MLN_USD","A",2000,52491.528,""
"4298","BGR","GDP","TOT","MLN_USD","A",2001,55759.755,""
"4299","BGR","GDP","TOT","MLN_USD","A",2002,61023.384,""
"4300","BGR","GDP","TOT","MLN_USD","A",2003,65377.576,""
"4301","BGR","GDP","TOT","MLN_USD","A",2004,70947.276,""
"4302","BGR","GDP","TOT","MLN_USD","A",2005,78821.715,""
"4303","BGR","GDP","TOT","MLN_USD","A",2006,86597.081,""
"4304","BGR","GDP","TOT","MLN_USD","A",2007,96549.248,""
"4305","BGR","GDP","TOT","MLN_USD","A",2008,107410.912,""
"4306","BGR","GDP","TOT","MLN_USD","A",2009,105648.489,""
"4307","BGR","GDP","TOT","MLN_USD","A",2010,110040.697,""
"4308","BGR","GDP","TOT","MLN_USD","A",2011,115128.421,""
"4309","BGR","GDP","TOT","MLN_USD","A",2012,118701.781,""
"4310","BGR","GDP","TOT","MLN_USD","A",2013,120520.814,""
"4311","BGR","GDP","TOT","MLN_USD","A",2014,126862.574,""
"4312","BGR","GDP","TOT","MLN_USD","A",2015,131666.906,""
"4313","BGR","GDP","TOT","MLN_USD","A",2016,142696.411,""
"4314","BGR","GDP","TOT","MLN_USD","A",2017,151335.246,""
"4315","BGR","GDP","TOT","MLN_USD","A",2018,160951.517,""
"4316","BGR","GDP","TOT","MLN_USD","A",2019,171459.528,""
"4317","BGR","GDP","TOT","USD_CAP","A",1995,7724.21041,""
"4318","BGR","GDP","TOT","USD_CAP","A",1996,6831.981312,""
"4319","BGR","GDP","TOT","USD_CAP","A",1997,5748.433654,""
"4320","BGR","GDP","TOT","USD_CAP","A",1998,6177.416986,""
"4321","BGR","GDP","TOT","USD_CAP","A",1999,5807.80885,""
"4322","BGR","GDP","TOT","USD_CAP","A",2000,6424.7764,""
"4323","BGR","GDP","TOT","USD_CAP","A",2001,7046.333183,""
"4324","BGR","GDP","TOT","USD_CAP","A",2002,7755.008188,""
"4325","BGR","GDP","TOT","USD_CAP","A",2003,8356.502857,""
"4326","BGR","GDP","TOT","USD_CAP","A",2004,9117.826459,""
"4327","BGR","GDP","TOT","USD_CAP","A",2005,10183.815701,""
"4328","BGR","GDP","TOT","USD_CAP","A",2006,11247.805714,""
"4329","BGR","GDP","TOT","USD_CAP","A",2007,12604.728791,""
"4330","BGR","GDP","TOT","USD_CAP","A",2008,14089.642678,""
"4331","BGR","GDP","TOT","USD_CAP","A",2009,13928.367151,""
"4332","BGR","GDP","TOT","USD_CAP","A",2010,14605.319424,""
"4333","BGR","GDP","TOT","USD_CAP","A",2011,15667.294737,""
"4334","BGR","GDP","TOT","USD_CAP","A",2012,16247.413194,""
"4335","BGR","GDP","TOT","USD_CAP","A",2013,16588.975372,""
"4336","BGR","GDP","TOT","USD_CAP","A",2014,17561.417568,""
"4337","BGR","GDP","TOT","USD_CAP","A",2015,18343.141628,""
"4338","BGR","GDP","TOT","USD_CAP","A",2016,20019.638626,""
"4339","BGR","GDP","TOT","USD_CAP","A",2017,21387.279564,""
"4340","BGR","GDP","TOT","USD_CAP","A",2018,22911.128872,""
"4341","BGR","GDP","TOT","USD_CAP","A",2019,24579.331314,""
"4342","HRV","GDP","TOT","MLN_USD","A",1995,36940.428,""
"4343","HRV","GDP","TOT","MLN_USD","A",1996,39758.817,""
"4344","HRV","GDP","TOT","MLN_USD","A",1997,42933.08,""
"4345","HRV","GDP","TOT","MLN_USD","A",1998,44512.66,""
"4346","HRV","GDP","TOT","MLN_USD","A",1999,44528.501,""
"4347","HRV","GDP","TOT","MLN_USD","A",2000,47307.968,""
"4348","HRV","GDP","TOT","MLN_USD","A",2001,49665.514,""
"4349","HRV","GDP","TOT","MLN_USD","A",2002,54408.765,""
"4350","HRV","GDP","TOT","MLN_USD","A",2003,58310.012,""
"4351","HRV","GDP","TOT","MLN_USD","A",2004,62559.614,""
"4352","HRV","GDP","TOT","MLN_USD","A",2005,65947.589,""
"4353","HRV","GDP","TOT","MLN_USD","A",2006,75104.328,""
"4354","HRV","GDP","TOT","MLN_USD","A",2007,83268.104,""
"4355","HRV","GDP","TOT","MLN_USD","A",2008,89507.429,""
"4356","HRV","GDP","TOT","MLN_USD","A",2009,86145.14,""
"4357","HRV","GDP","TOT","MLN_USD","A",2010,85111.874,""
"4358","HRV","GDP","TOT","MLN_USD","A",2011,89055.653,""
"4359","HRV","GDP","TOT","MLN_USD","A",2012,90338.799,""
"4360","HRV","GDP","TOT","MLN_USD","A",2013,92861.599,""
"4361","HRV","GDP","TOT","MLN_USD","A",2014,93502.185,""
"4362","HRV","GDP","TOT","MLN_USD","A",2015,96704.418,""
"4363","HRV","GDP","TOT","MLN_USD","A",2016,103842.682,""
"4364","HRV","GDP","TOT","MLN_USD","A",2017,110537.908,""
"4365","HRV","GDP","TOT","MLN_USD","A",2018,116725.695,""
"4366","HRV","GDP","TOT","MLN_USD","A",2019,122958.156,"P"
"4367","HRV","GDP","TOT","USD_CAP","A",1995,7995.711803,""
"4368","HRV","GDP","TOT","USD_CAP","A",1996,8724.593116,""
"4369","HRV","GDP","TOT","USD_CAP","A",1997,9467.218837,""
"4370","HRV","GDP","TOT","USD_CAP","A",1998,9821.563171,""
"4371","HRV","GDP","TOT","USD_CAP","A",1999,9867.597613,""
"4372","HRV","GDP","TOT","USD_CAP","A",2000,11007.689598,""
"4373","HRV","GDP","TOT","USD_CAP","A",2001,11535.38096,""
"4374","HRV","GDP","TOT","USD_CAP","A",2002,12637.216532,""
"4375","HRV","GDP","TOT","USD_CAP","A",2003,13542.97381,""
"4376","HRV","GDP","TOT","USD_CAP","A",2004,14520.742628,""
"4377","HRV","GDP","TOT","USD_CAP","A",2005,15295.124142,""
"4378","HRV","GDP","TOT","USD_CAP","A",2006,17413.442983,""
"4379","HRV","GDP","TOT","USD_CAP","A",2007,19307.4334,""
"4380","HRV","GDP","TOT","USD_CAP","A",2008,20763.138285,""
"4381","HRV","GDP","TOT","USD_CAP","A",2009,20004.344703,""
"4382","HRV","GDP","TOT","USD_CAP","A",2010,19810.265595,""
"4383","HRV","GDP","TOT","USD_CAP","A",2011,20793.207219,""
"4384","HRV","GDP","TOT","USD_CAP","A",2012,21161.27599,""
"4385","HRV","GDP","TOT","USD_CAP","A",2013,21826.808171,""
"4386","HRV","GDP","TOT","USD_CAP","A",2014,22072.90031,""
"4387","HRV","GDP","TOT","USD_CAP","A",2015,22981.128967,""
"4388","HRV","GDP","TOT","USD_CAP","A",2016,24887.753281,""
"4389","HRV","GDP","TOT","USD_CAP","A",2017,26765.579327,""
"4390","HRV","GDP","TOT","USD_CAP","A",2018,28533.220285,""
"4391","HRV","GDP","TOT","USD_CAP","A",2019,30231.57293,"P"
"4392","CYP","GDP","TOT","MLN_USD","A",1995,11100.311,""
"4393","CYP","GDP","TOT","MLN_USD","A",1996,11425.637,""
"4394","CYP","GDP","TOT","MLN_USD","A",1997,11922.442,""
"4395","CYP","GDP","TOT","MLN_USD","A",1998,12737.424,""
"4396","CYP","GDP","TOT","MLN_USD","A",1999,13502.027,""
"4397","CYP","GDP","TOT","MLN_USD","A",2000,14781.223,""
"4398","CYP","GDP","TOT","MLN_USD","A",2001,16045.639,""
"4399","CYP","GDP","TOT","MLN_USD","A",2002,16716.211,""
"4400","CYP","GDP","TOT","MLN_USD","A",2003,17422.376,""
"4401","CYP","GDP","TOT","MLN_USD","A",2004,18871.484,""
"4402","CYP","GDP","TOT","MLN_USD","A",2005,20504.176,""
"4403","CYP","GDP","TOT","MLN_USD","A",2006,22510.259,""
"4404","CYP","GDP","TOT","MLN_USD","A",2007,25193.793,""
"4405","CYP","GDP","TOT","MLN_USD","A",2008,27398.527,""
"4406","CYP","GDP","TOT","MLN_USD","A",2009,27400.309,""
"4407","CYP","GDP","TOT","MLN_USD","A",2010,27744.149,""
"4408","CYP","GDP","TOT","MLN_USD","A",2011,28345.721,""
"4409","CYP","GDP","TOT","MLN_USD","A",2012,27503.333,""
"4410","CYP","GDP","TOT","MLN_USD","A",2013,26181.605,""
"4411","CYP","GDP","TOT","MLN_USD","A",2014,25643.656,""
"4412","CYP","GDP","TOT","MLN_USD","A",2015,26968.66,""
"4413","CYP","GDP","TOT","MLN_USD","A",2016,30416.939,""
"4414","CYP","GDP","TOT","MLN_USD","A",2017,32705.482,""
"4415","CYP","GDP","TOT","MLN_USD","A",2018,35217.357,""
"4416","CYP","GDP","TOT","MLN_USD","A",2019,36614.025,"P"
"4417","CYP","GDP","TOT","USD_CAP","A",1995,17055.098745,""
"4418","CYP","GDP","TOT","USD_CAP","A",1996,17277.539873,""
"4419","CYP","GDP","TOT","USD_CAP","A",1997,17774.79288,""
"4420","CYP","GDP","TOT","USD_CAP","A",1998,18757.711017,""
"4421","CYP","GDP","TOT","USD_CAP","A",1999,19662.191718,""
"4422","CYP","GDP","TOT","USD_CAP","A",2000,21298.591733,""
"4423","CYP","GDP","TOT","USD_CAP","A",2001,22873.326759,""
"4424","CYP","GDP","TOT","USD_CAP","A",2002,23556.899012,""
"4425","CYP","GDP","TOT","USD_CAP","A",2003,24254.777068,""
"4426","CYP","GDP","TOT","USD_CAP","A",2004,25923.080309,""
"4427","CYP","GDP","TOT","USD_CAP","A",2005,27763.121261,""
"4428","CYP","GDP","TOT","USD_CAP","A",2006,29975.110725,""
"4429","CYP","GDP","TOT","USD_CAP","A",2007,32841.835601,""
"4430","CYP","GDP","TOT","USD_CAP","A",2008,34830.170302,""
"4431","CYP","GDP","TOT","USD_CAP","A",2009,33909.804342,""
"4432","CYP","GDP","TOT","USD_CAP","A",2010,33449.01196,""
"4433","CYP","GDP","TOT","USD_CAP","A",2011,33313.379158,""
"4434","CYP","GDP","TOT","USD_CAP","A",2012,31834.588088,""
"4435","CYP","GDP","TOT","USD_CAP","A",2013,30375.241354,""
"4436","CYP","GDP","TOT","USD_CAP","A",2014,30080.39344,""
"4437","CYP","GDP","TOT","USD_CAP","A",2015,31815.270718,""
"4438","CYP","GDP","TOT","USD_CAP","A",2016,35719.036739,""
"4439","CYP","GDP","TOT","USD_CAP","A",2017,38050.911642,""
"4440","CYP","GDP","TOT","USD_CAP","A",2018,40476.556692,""
"4441","CYP","GDP","TOT","USD_CAP","A",2019,41514.759302,"P"
"4442","MLT","GDP","TOT","MLN_USD","A",1995,5267.669,""
"4443","MLT","GDP","TOT","MLN_USD","A",1996,5556.203,""
"4444","MLT","GDP","TOT","MLN_USD","A",1997,5927.887,""
"4445","MLT","GDP","TOT","MLN_USD","A",1998,6249.258,""
"4446","MLT","GDP","TOT","MLN_USD","A",1999,6564.679,""
"4447","MLT","GDP","TOT","MLN_USD","A",2000,7163.381,""
"4448","MLT","GDP","TOT","MLN_USD","A",2001,7278.363,""
"4449","MLT","GDP","TOT","MLN_USD","A",2002,7760.932,""
"4450","MLT","GDP","TOT","MLN_USD","A",2003,8333.524,""
"4451","MLT","GDP","TOT","MLN_USD","A",2004,8638.259,""
"4452","MLT","GDP","TOT","MLN_USD","A",2005,9008.166,""
"4453","MLT","GDP","TOT","MLN_USD","A",2006,9439.497,""
"4454","MLT","GDP","TOT","MLN_USD","A",2007,10179.831,""
"4455","MLT","GDP","TOT","MLN_USD","A",2008,10858.152,""
"4456","MLT","GDP","TOT","MLN_USD","A",2009,11000.439,""
"4457","MLT","GDP","TOT","MLN_USD","A",2010,11914.869,""
"4458","MLT","GDP","TOT","MLN_USD","A",2011,12060.601,""
"4459","MLT","GDP","TOT","MLN_USD","A",2012,12703.265,""
"4460","MLT","GDP","TOT","MLN_USD","A",2013,13757.008,""
"4461","MLT","GDP","TOT","MLN_USD","A",2014,14924.522,""
"4462","MLT","GDP","TOT","MLN_USD","A",2015,16669.497,""
"4463","MLT","GDP","TOT","MLN_USD","A",2016,18162.782,""
"4464","MLT","GDP","TOT","MLN_USD","A",2017,19957.387,""
"4465","MLT","GDP","TOT","MLN_USD","A",2018,21557.377,""
"4466","MLT","GDP","TOT","MLN_USD","A",2019,23573.484,""
"4467","MLT","GDP","TOT","USD_CAP","A",1995,13943.599967,""
"4468","MLT","GDP","TOT","USD_CAP","A",1996,14621.664083,""
"4469","MLT","GDP","TOT","USD_CAP","A",1997,15486.082732,""
"4470","MLT","GDP","TOT","USD_CAP","A",1998,16220.506421,""
"4471","MLT","GDP","TOT","USD_CAP","A",1999,16941.807487,""
"4472","MLT","GDP","TOT","USD_CAP","A",2000,18369.432276,""
"4473","MLT","GDP","TOT","USD_CAP","A",2001,18515.532727,""
"4474","MLT","GDP","TOT","USD_CAP","A",2002,19601.629814,""
"4475","MLT","GDP","TOT","USD_CAP","A",2003,20908.714486,""
"4476","MLT","GDP","TOT","USD_CAP","A",2004,21533.201544,""
"4477","MLT","GDP","TOT","USD_CAP","A",2005,22308.650773,""
"4478","MLT","GDP","TOT","USD_CAP","A",2006,23292.963028,""
"4479","MLT","GDP","TOT","USD_CAP","A",2007,25027.980225,""
"4480","MLT","GDP","TOT","USD_CAP","A",2008,26523.730131,""
"4481","MLT","GDP","TOT","USD_CAP","A",2009,26670.83555,""
"4482","MLT","GDP","TOT","USD_CAP","A",2010,28747.240738,""
"4483","MLT","GDP","TOT","USD_CAP","A",2011,28972.885652,""
"4484","MLT","GDP","TOT","USD_CAP","A",2012,30241.405423,""
"4485","MLT","GDP","TOT","USD_CAP","A",2013,32287.913935,""
"4486","MLT","GDP","TOT","USD_CAP","A",2014,34318.634806,""
"4487","MLT","GDP","TOT","USD_CAP","A",2015,37430.609208,""
"4488","MLT","GDP","TOT","USD_CAP","A",2016,39859.419748,""
"4489","MLT","GDP","TOT","USD_CAP","A",2017,42598.933746,""
"4490","MLT","GDP","TOT","USD_CAP","A",2018,44427.223626,""
"4491","MLT","GDP","TOT","USD_CAP","A",2019,46704.582863,""
"4492","PER","GDP","TOT","MLN_USD","A",2007,227418.352,""
"4493","PER","GDP","TOT","MLN_USD","A",2008,253001.151,""
"4494","PER","GDP","TOT","MLN_USD","A",2009,257723.487,""
"4495","PER","GDP","TOT","MLN_USD","A",2010,282451.55,""
"4496","PER","GDP","TOT","MLN_USD","A",2011,306596.257,""
"4497","PER","GDP","TOT","MLN_USD","A",2012,317798.191,""
"4498","PER","GDP","TOT","MLN_USD","A",2013,336436.393,"P"
"4499","PER","GDP","TOT","MLN_USD","A",2014,346784.744,"P"
"4500","PER","GDP","TOT","USD_CAP","A",2007,7984.661964,""
"4501","PER","GDP","TOT","USD_CAP","A",2008,8782.617152,""
"4502","PER","GDP","TOT","USD_CAP","A",2009,8846.744897,""
"4503","PER","GDP","TOT","USD_CAP","A",2010,9586.999943,""
"4504","PER","GDP","TOT","USD_CAP","A",2011,10289.261223,""
"4505","PER","GDP","TOT","USD_CAP","A",2012,10545.510648,""
"4506","PER","GDP","TOT","USD_CAP","A",2013,11039.698214,"P"
"4507","PER","GDP","TOT","USD_CAP","A",2014,11254.065501,"P"
"4508","ROU","GDP","TOT","MLN_USD","A",1995,122856.526,""
"4509","ROU","GDP","TOT","MLN_USD","A",1996,129638.012,""
"4510","ROU","GDP","TOT","MLN_USD","A",1997,125448.93,""
"4511","ROU","GDP","TOT","MLN_USD","A",1998,124782.838,""
"4512","ROU","GDP","TOT","MLN_USD","A",1999,125764.098,""
"4513","ROU","GDP","TOT","MLN_USD","A",2000,131305.899,""
"4514","ROU","GDP","TOT","MLN_USD","A",2001,144334.058,""
"4515","ROU","GDP","TOT","MLN_USD","A",2002,155641.203,""
"4516","ROU","GDP","TOT","MLN_USD","A",2003,162932.871,""
"4517","ROU","GDP","TOT","MLN_USD","A",2004,192696.972,""
"4518","ROU","GDP","TOT","MLN_USD","A",2005,204714.06,""
"4519","ROU","GDP","TOT","MLN_USD","A",2006,244600.829,""
"4520","ROU","GDP","TOT","MLN_USD","A",2007,285751.74,""
"4521","ROU","GDP","TOT","MLN_USD","A",2008,344669.95,""
"4522","ROU","GDP","TOT","MLN_USD","A",2009,338997.706,""
"4523","ROU","GDP","TOT","MLN_USD","A",2010,343978.551,""
"4524","ROU","GDP","TOT","MLN_USD","A",2011,360564.155,""
"4525","ROU","GDP","TOT","MLN_USD","A",2012,378485.712,""
"4526","ROU","GDP","TOT","MLN_USD","A",2013,395316.781,""
"4527","ROU","GDP","TOT","MLN_USD","A",2014,411274.339,""
"4528","ROU","GDP","TOT","MLN_USD","A",2015,428132.022,""
"4529","ROU","GDP","TOT","MLN_USD","A",2016,478201.584,""
"4530","ROU","GDP","TOT","MLN_USD","A",2017,531675.182,""
"4531","ROU","GDP","TOT","MLN_USD","A",2018,569588.089,""
"4532","ROU","GDP","TOT","MLN_USD","A",2019,625706.833,"P"
"4533","ROU","GDP","TOT","USD_CAP","A",1995,5416.727537,""
"4534","ROU","GDP","TOT","USD_CAP","A",1996,5734.261824,""
"4535","ROU","GDP","TOT","USD_CAP","A",1997,5564.149722,""
"4536","ROU","GDP","TOT","USD_CAP","A",1998,5545.213836,""
"4537","ROU","GDP","TOT","USD_CAP","A",1999,5599.963762,""
"4538","ROU","GDP","TOT","USD_CAP","A",2000,5852.670844,""
"4539","ROU","GDP","TOT","USD_CAP","A",2001,6441.072192,""
"4540","ROU","GDP","TOT","USD_CAP","A",2002,7180.419966,""
"4541","ROU","GDP","TOT","USD_CAP","A",2003,7552.149645,""
"4542","ROU","GDP","TOT","USD_CAP","A",2004,8982.767074,"B"
"4543","ROU","GDP","TOT","USD_CAP","A",2005,9602.121442,""
"4544","ROU","GDP","TOT","USD_CAP","A",2006,11541.177403,""
"4545","ROU","GDP","TOT","USD_CAP","A",2007,13683.475271,""
"4546","ROU","GDP","TOT","USD_CAP","A",2008,16782.182633,""
"4547","ROU","GDP","TOT","USD_CAP","A",2009,16644.099913,""
"4548","ROU","GDP","TOT","USD_CAP","A",2010,16989.279852,""
"4549","ROU","GDP","TOT","USD_CAP","A",2011,17896.080991,""
"4550","ROU","GDP","TOT","USD_CAP","A",2012,18867.513229,""
"4551","ROU","GDP","TOT","USD_CAP","A",2013,19777.022952,""
"4552","ROU","GDP","TOT","USD_CAP","A",2014,20649.982263,""
"4553","ROU","GDP","TOT","USD_CAP","A",2015,21598.558302,""
"4554","ROU","GDP","TOT","USD_CAP","A",2016,24266.283962,""
"4555","ROU","GDP","TOT","USD_CAP","A",2017,27136.07319,""
"4556","ROU","GDP","TOT","USD_CAP","A",2018,29244.574126,""
"4557","ROU","GDP","TOT","USD_CAP","A",2019,32293.146149,"P"
"4558","MKD","GDP","TOT","MLN_USD","A",2000,12471.199,""
"4559","MKD","GDP","TOT","MLN_USD","A",2001,12316.248,""
"4560","MKD","GDP","TOT","MLN_USD","A",2002,12919.265,""
"4561","MKD","GDP","TOT","MLN_USD","A",2003,13353.722,""
"4562","MKD","GDP","TOT","MLN_USD","A",2004,14565.285,""
"4563","MKD","GDP","TOT","MLN_USD","A",2005,15987.066,""
"4564","MKD","GDP","TOT","MLN_USD","A",2006,17706.26,""
"4565","MKD","GDP","TOT","MLN_USD","A",2007,19086.008,""
"4566","MKD","GDP","TOT","MLN_USD","A",2008,21537.219,""
"4567","MKD","GDP","TOT","MLN_USD","A",2009,22594.461,""
"4568","MKD","GDP","TOT","MLN_USD","A",2010,23364.758,""
"4569","MKD","GDP","TOT","MLN_USD","A",2011,24064.035,""
"4570","MKD","GDP","TOT","MLN_USD","A",2012,24558.787,""
"4571","MKD","GDP","TOT","MLN_USD","A",2013,26269.659,""
"4572","MKD","GDP","TOT","MLN_USD","A",2014,27776.156,""
"4573","MKD","GDP","TOT","MLN_USD","A",2015,28751.752,""
"4574","MKD","GDP","TOT","MLN_USD","A",2016,31373.286,""
"4575","MKD","GDP","TOT","MLN_USD","A",2017,32583.022,""
"4576","MKD","GDP","TOT","MLN_USD","A",2018,34726.373,""
"4577","MKD","GDP","TOT","MLN_USD","A",2019,36634.491,"P"
"4578","MKD","GDP","TOT","USD_CAP","A",2000,6154.513794,"E"
"4579","MKD","GDP","TOT","USD_CAP","A",2001,6052.56115,"E"
"4580","MKD","GDP","TOT","USD_CAP","A",2002,6395.178631,"E"
"4581","MKD","GDP","TOT","USD_CAP","A",2003,6588.662047,"E"
"4582","MKD","GDP","TOT","USD_CAP","A",2004,7166.036894,"E"
"4583","MKD","GDP","TOT","USD_CAP","A",2005,7848.897341,"E"
"4584","MKD","GDP","TOT","USD_CAP","A",2006,8678.569401,"E"
"4585","MKD","GDP","TOT","USD_CAP","A",2007,9339.59213,"E"
"4586","MKD","GDP","TOT","USD_CAP","A",2008,10521.88172,"E"
"4587","MKD","GDP","TOT","USD_CAP","A",2009,11018.081685,"E"
"4588","MKD","GDP","TOT","USD_CAP","A",2010,11369.68999,"E"
"4589","MKD","GDP","TOT","USD_CAP","A",2011,11689.860896,"E"
"4590","MKD","GDP","TOT","USD_CAP","A",2012,11915.702401,"E"
"4591","MKD","GDP","TOT","USD_CAP","A",2013,12727.350485,"E"
"4592","MKD","GDP","TOT","USD_CAP","A",2014,13434.846939,"E"
"4593","MKD","GDP","TOT","USD_CAP","A",2015,13888.218744,"E"
"4594","MKD","GDP","TOT","USD_CAP","A",2016,15137.967397,"E"
"4595","MKD","GDP","TOT","USD_CAP","A",2017,15706.430869,"E"
